psrl.hs-01	rv64	PASS
psrl.ws-01	rv64	PASS
psrli.b-01	rv64	PASS
psrli.h-01	rv64	PASS
psrli.w-01	rv64	PASS
pusati.h-01	rv64	PASS
pusati.w-01	rv64	PASS
sati-01	rv64	PASS
srari-01	rv64	PASS
usati-01	rv64	PASS
